generation,sigma2,sigma,b_mag,Vlin,Vquad,Ag
400,2.993366890763384,1.730134934264777,0.1353352832366127,0.05482542703271516,0.04480122671359225,0.5503088277191808
401,2.993544690651449,1.7301863167449478,0.13466029569550586,0.054283129034610134,0.0448065490746374,0.5478181993361846
402,2.9937224835095595,1.7302376956677252,0.13398867466880493,0.053746194785048516,0.044811871541353236,0.5453251751820437
403,2.9939002693387122,1.7302890710337138,0.13332040336594936,0.053214571235576144,0.04481719411373208,0.5428298781110511
404,2.9940780481399045,1.7303404428435187,0.13265546508012172,0.0526882058623655,0.04482251679176631,0.5403324314316621
405,2.994255819914133,1.7303918110977448,0.13199384318783022,0.05216704666102785,0.04482783957544829,0.5378329588824218
406,2.994433584662394,1.7304431757969962,0.13133552114849303,0.051651042141476464,0.044833162464770385,0.5353315846077082
407,2.9946113423856833,1.7304945369418776,0.13068048250402503,0.05114014132284087,0.04483848545972493,0.5328284331333057
408,2.9947890930849983,1.7305458945329935,0.1300287108784259,0.05063429372843099,0.04484380856030434,0.5303236293418131
409,2.9949668367613347,1.7305972485709478,0.12938018997737108,0.05013344938075141,0.04484913176650099,0.5278172984479023
410,2.9951445734156863,1.730648599056344,0.12873490358780423,0.04963755879656484,0.044854455078307175,0.5253095659734353
411,2.9953223030490497,1.7306999459897865,0.12809283557753198,0.049146572982004415,0.044859778495715326,0.5228005577224486
412,2.9955000256624187,1.7307512893718782,0.12745396989482075,0.04866044342773438,0.04486510201871776,0.5202903997560198
413,2.99567774125679,1.730802629203223,0.1268182905679951,0.04817912210415838,0.04487042564730692,0.5177792183670197
414,2.995855449833157,1.7308539654844244,0.12618578170503877,0.04770256145667546,0.04487574938147515,0.5152671400547709
415,2.9960331513925134,1.7309052982160849,0.1255564274931972,0.04723071440098268,0.04488107322121478,0.5127542914996129
416,2.9962108459358543,1.7309566273988075,0.12493021219858241,0.0467635343184246,0.04488639716651825,0.5102407995373938
417,2.996388533464173,1.7310079530331952,0.12430712016577938,0.04630097505138815,0.044891721217377896,0.5077267911338911
418,2.996566213978465,1.7310592751198512,0.12368713581745483,0.04584299089874358,0.04489704537378616,0.5052123933591802
419,2.996743887479722,1.7311105936593774,0.12307024365396771,0.04538953661133011,0.04490236963573539,0.5026977333619564
420,2.996921553968937,1.7311619086523757,0.1224564282529819,0.04494056738748661,0.044907694003217945,0.5001829383438245
421,2.997099213447104,1.7312132200994492,0.12184567426908036,0.044496038868626034,0.04491301847622625,0.49766813553356276
422,2.9972768659152154,1.7312645280011993,0.12123796643338168,0.04405590713485392,0.04491834305475269,0.4951534521613787
423,2.997454511374264,1.731315832358228,0.12063328955315826,0.043620128700630104,0.04492366773878965,0.49263901543316246
424,2.9976321498252414,1.7313671331711369,0.12003162851145673,0.043188660510473494,0.044928992528329506,0.49012495250475147
425,2.9978097812691384,1.7314184304405271,0.11943296826671962,0.04276145993470889,0.04493431742336461,0.4876113904562152
426,2.99798740570695,1.731469724167001,0.11883729385240965,0.042338484765256465,0.04493964242388745,0.48509845626617365
427,2.9981650231396646,1.7315210143511583,0.1182445903766354,0.041919693211462286,0.044944967529890335,0.48258627678616
428,2.998342633568276,1.7315723009936017,0.11765484302177918,0.04150504389597068,0.044950292741365735,0.48007497871503746
429,2.998520236993774,1.7316235840949308,0.11706803704412637,0.041094495850636695,0.044955618058306,0.47756468857347995
430,2.9986978334171486,1.7316748636557466,0.11648415777349697,0.04068800851247967,0.044960943480703515,0.47505553267853223
431,2.998875422839393,1.7317261396766501,0.11590319061287874,0.040285541719676334,0.04496626900855074,0.47254763711825415
432,2.999053005261495,1.7317774121582412,0.11532512103806251,0.039887055707593884,0.04497159464184004,0.47004112772646706
433,2.999230580684447,1.7318286811011205,0.11474993459727875,0.039492511104861926,0.044976920380563834,0.4675361300576044
434,2.999408149109237,1.7318799465058878,0.1141776169108365,0.03910186892948355,0.0449822462247145,0.465032769361685
435,2.999585710536855,1.7319312083731428,0.11360815367076371,0.03871509058498471,0.04498757217428445,0.4625311705594149
436,2.9997632649682924,1.7319824667034862,0.11304153064044985,0.0383321378566019,0.04499289822926616,0.4600314582174306
437,2.999940812404536,1.7320337214975163,0.11247773365428958,0.037952972907507064,0.044998224389651946,0.4575337565236917
438,3.0001183528465756,1.7320849727558332,0.11191674861732888,0.03757755827507034,0.04500355065543426,0.4550381892630359
439,3.000295886295401,1.7321362204790365,0.11135856150491262,0.03720585686715953,0.04500887702660553,0.45254487979290436
440,3.000473412751999,1.7321874646677244,0.11080315836233387,0.03683783195847606,0.04501420350315815,0.45005395101924783
441,3.0006509322173596,1.7322387053224968,0.11025052530448522,0.03647344718692749,0.04501953008508455,0.4475655253726254
442,3.0008284446924707,1.732289942443952,0.10970064851551141,0.03611266655003556,0.04502485677237718,0.4450797247845018
443,3.0010059501783193,1.7323411760326888,0.10915351424846406,0.035755454401379866,0.045030183565028394,0.44259667066375663
444,3.001183448675893,1.7323924060893054,0.10860910882495796,0.035401775447076796,0.04503551046303064,0.4401164838734116
445,3.0013609401861796,1.7324436326144004,0.10806741863482926,0.03505159474229333,0.04504083746637635,0.43763928470758984
446,3.0015384247101657,1.7324948556085717,0.10752843013579495,0.03470487768779496,0.045046164575057925,0.4351651928687093
447,3.001715902248839,1.7325460750724175,0.10699212985311447,0.03436159002652818,0.045051491789067824,0.4326943274449258
448,3.0018933728031874,1.7325972910065361,0.1064585043792528,0.0340216978402365,0.04505681910839849,0.43022680688783155
449,3.0020708363741946,1.7326485034115242,0.10592754037354536,0.03368516754611003,0.045062146533042295,0.4277627489904178
450,3.0022482929628476,1.7326997122879797,0.10539922456186433,0.033351965893468144,0.045067474062991664,0.42530227086530953
451,3.002425742570133,1.7327509176365001,0.1048735437362869,0.03302205996047502,0.04507280169823909,0.42284548892328183
452,3.002603185197037,1.7328021194576826,0.104350484754765,0.032695417150887494,0.04507812943877696,0.4203925188520653
453,3.002780620844545,1.7328533177521244,0.10383003454079692,0.032372005190835405,0.04508345728459777,0.4179434755954488
454,3.0029580495136416,1.732904512520422,0.1033121800831002,0.032051792125633326,0.04508878523569388,0.41549847333268486
455,3.0031354712053107,1.732955703763172,0.1027969084352864,0.031734746316624166,0.04509411329205773,0.4130576254582079
456,3.003312885920539,1.7330068914809713,0.10228420671553744,0.031420836438053906,0.04509944145368179,0.4106210445616717
457,3.0034902936603114,1.7330580756744165,0.10177406210628372,0.031110031473977236,0.045104769720558525,0.40818884240831266
458,3.0036676944256113,1.7331092563441035,0.1012664618538834,0.030802300715193603,0.045110098092680344,0.4057611299196444
459,3.0038450882174237,1.7331604334906285,0.10076139326830373,0.03049761375621391,0.04511542657003972,0.4033380171544937
460,3.0040224750367326,1.733211607114588,0.1002588437228037,0.03019594049225685,0.04512075515262909,0.4009196132903791
461,3.0041998548845212,1.733262777216577,0.09975880065361863,0.029897251116275343,0.0451260838404409,0.39850602660524465
462,3.004377227761771,1.7333139437971907,0.09926125155964566,0.029601516116011868,0.04513141263346753,0.3960973644595466
463,3.004554593669468,1.7333651068570257,0.09876618400213154,0.029308706271083427,0.045136741531701524,0.3936937332787057
464,3.0047319526085943,1.7334162663966766,0.09827358560436154,0.029018792650094972,0.04514207053513528,0.39129523853592774
465,3.004909304580133,1.733467422416739,0.09778344405135005,0.02873174660778154,0.045147399643761306,0.3889019847353951
466,3.005086649585066,1.7335185749178075,0.09729574708953276,0.028447539782178666,0.045152728857571996,0.38651407539584
467,3.0052639876243754,1.7335697239004768,0.09681048252646021,0.028166144091820642,0.04515805817655982,0.38413161303449606
468,3.0054413186990443,1.733620869365342,0.09632763823049303,0.027887531732966608,0.04516338760071726,0.38175469915144017
469,3.005618642810054,1.7336720113129975,0.09584720213049865,0.027611675176854002,0.04516871713003676,0.37938343421432424
470,3.0057959599583857,1.7337231497440373,0.09536916221554961,0.027338547166979296,0.04517404676451078,0.377017917643503
471,3.005973270145022,1.7337742846590563,0.09489350653462311,0.02706812071640541,0.04517937650413179,0.374658247797558
472,3.0061505733709426,1.7338254160586477,0.09442022319630235,0.026800369105095888,0.045184706348892247,0.3723045219592263
473,3.00632786963713,1.733876543943406,0.09394930036847918,0.026535265877275456,0.04519003629878464,0.3699568363217323
474,3.006505158944564,1.7339276683139249,0.09348072627805847,0.026272784838816683,0.0451953663538014,0.3676152859755296
475,3.006682441294225,1.7339787891707974,0.09301448921066349,0.026012900054652288,0.045200696513935004,0.3652799648954498
476,3.006859716687093,1.7340299065146174,0.09255057751034329,0.025755585846213323,0.04520602677917794,0.3629509659282678
477,3.0070369851241496,1.7340810203459784,0.09208897957928115,0.02550081678889251,0.04521135714952268,0.36062838078068055
478,3.007214246606373,1.734132130665473,0.09162968387750484,0.02524856770953274,0.045216687624961685,0.35831230000770276
479,3.0073915011347436,1.7341832374736943,0.09117267892259785,0.02499881368394035,0.04522201820548744,0.35600281300148034
480,3.0075687487102396,1.7342343407712348,0.09071795328941251,0.02475153003442296,0.045227348891092395,0.3537000079805248
481,3.0077459893338423,1.7342854405586878,0.09026549560978427,0.02450669232735182,0.045232679681769083,0.3514039719793676
482,3.007923223006528,1.7343365368366452,0.08981529457224763,0.02426427637074812,0.045238010577509896,0.3491147908386383
483,3.008100449729276,1.734387629605699,0.08936733892175319,0.024024258211893173,0.04524334157830737,0.34683254919556117
484,3.008277669503065,1.734438718866442,0.08892161745938634,0.023786614134962285,0.04524867268415397,0.3445573304748788
485,3.0084548823288744,1.7344898046194663,0.08847811904208727,0.023551320658682005,0.045254003895042215,0.3422892168801963
486,3.0086320882076816,1.7345408868653636,0.08803683258237255,0.023318354534010585,0.045259335210964584,0.34002828938574986
487,3.0088092871404637,1.734591965604725,0.08759774704805763,0.023087692741841206,0.04526466663191354,0.3377746277285958
488,3.0089864791281977,1.7346430408381426,0.0871608514619813,0.022859312490728152,0.045269998157881554,0.3355283104012243
489,3.0091636641718615,1.7346941125662074,0.08672613490173114,0.022633191214635338,0.045275329788861125,0.3332894146445923
490,3.009340842272433,1.734745180789511,0.0862935864993705,0.02240930657070709,0.04528066152484479,0.33105801644157773
491,3.0095180134308883,1.7347962455086443,0.08586319544116683,0.022187636437061065,0.04528599336582501,0.32883419051085383
492,3.0096951776482026,1.7348473067241976,0.08543495096732123,0.021968158910602838,0.04529132531179424,0.32661801030117843
493,3.0098723349253547,1.7348983644367628,0.08500884237169956,0.02175085230486231,0.04529665736274504,0.3244095479861021
494,3.0100494852633197,1.7349494186469299,0.08458485900156469,0.021535695147851284,0.04530198951866989,0.32220887445908875
495,3.010226628663074,1.7350004693552892,0.08416299025731036,0.021322666179942475,0.04530732177956129,0.32001605932905053
496,3.0104037651255924,1.7350515165624312,0.08374322559219596,0.021111744351769223,0.045312654145411725,0.31783117091628926
497,3.0105808946518495,1.7351025602689454,0.083325554512083,0.02090290882214619,0.04531798661621366,0.31565427624884906
498,3.010758017242823,1.7351536004754229,0.08290996657517266,0.020696138956010534,0.04532331919195969,0.3134854410592711
499,3.010935132899487,1.7352046371824525,0.08249645139174498,0.020491414322383487,0.04532865187264226,0.31132472978175296
