triple_id,G_scale,architecture,Ag,R2,spearman,ms_diff,excess_kurtosis
59,1.1352371912704768,monogenic,0.06398280648384853,0.06672206626083058,0.3235855849564639,0.2728393577953403,-0.07211246197135446
60,1.8454570094725669,infinitesimal,0.021322284520520127,0.023667233801697614,0.2050237365340593,0.16510790926051588,-0.0285635727444723
60,1.8454570094725669,oligogenic,0.021322284520520127,0.020061966150411226,0.1957870603369676,0.16445488059220353,-0.09091714206508439
60,1.8454570094725669,monogenic,0.021322284520520127,0.02386805225562471,0.20571228896078073,0.15189774262392786,-0.10034962195291297
61,1.8454570094725669,infinitesimal,0.04226488665441786,0.04556158435632494,0.30215657595389134,0.5007958150779541,-0.04782687951498843
61,1.8454570094725669,oligogenic,0.04226488665441786,0.03987289333540029,0.2837597311318993,0.5105111757077967,-0.06897098587347228
61,1.8454570094725669,monogenic,0.04226488665441786,0.04777268300509525,0.2978237492375594,0.4857046137260551,-0.10911453706917895
62,1.8454570094725669,infinitesimal,0.05458543286831885,0.054310208509728175,0.31016936949742335,0.14817274408437808,-0.027222361706376264
62,1.8454570094725669,oligogenic,0.05458543286831885,0.04889310097019203,0.30648146774370366,0.1505934122454778,-0.001931791874562605
62,1.8454570094725669,monogenic,0.05458543286831885,0.0605536135024892,0.31500981760652447,0.1453513812779899,-0.09442133758975102
63,1.8454570094725669,infinitesimal,0.16383037064653308,0.16967001470784168,0.43112954759932376,0.6875507068855911,-0.0289073670758202
63,1.8454570094725669,oligogenic,0.16383037064653308,0.16939770416057778,0.4229712800114282,0.6699432778303293,-0.06633877648113273
63,1.8454570094725669,monogenic,0.16383037064653308,0.15699444230408907,0.4212663779056659,0.7005616639653254,-0.0444731863152279
64,1.8454570094725669,infinitesimal,0.15312304778259817,0.15324472981927317,0.4018978329132445,0.5889148184054349,-0.017799028949869622
64,1.8454570094725669,oligogenic,0.15312304778259817,0.17451921766620976,0.42556688284391714,0.58443743540214,-0.08264946149847763
64,1.8454570094725669,monogenic,0.15312304778259817,0.16758465211649398,0.41827682704819197,0.6207129816892508,-0.012536114375817586
65,1.8454570094725669,infinitesimal,0.07711657791240399,0.0829078952648206,0.3683903906819759,0.5696800836830637,-0.01140873997381997
65,1.8454570094725669,oligogenic,0.07711657791240399,0.07910062639235234,0.37631479295278697,0.5371409215308262,-0.017919245914919113
65,1.8454570094725669,monogenic,0.07711657791240399,0.07468049050507262,0.3630209250345522,0.547795145666247,-0.05492338908401451
66,1.8454570094725669,infinitesimal,0.02301342783513167,0.022420417775716992,0.27867810782619523,0.21667477458848497,-0.006598300748830943
66,1.8454570094725669,oligogenic,0.02301342783513167,0.02003641578135578,0.2666420959431052,0.22386580876977813,-0.048888069665567024
66,1.8454570094725669,monogenic,0.02301342783513167,0.030871976194365918,0.2770572528896431,0.20503299533229957,-0.1936502575520762
67,1.8454570094725669,infinitesimal,0.0555133818575227,0.052812442417138394,0.26955422655938555,0.3959659402843873,-0.0259555522403635
67,1.8454570094725669,oligogenic,0.0555133818575227,0.060906671812558225,0.2837687394629218,0.3756631133418982,-0.03775416708096213
67,1.8454570094725669,monogenic,0.0555133818575227,0.060640312367341145,0.29644500968711246,0.3806652283433721,-0.012005887289880945
68,1.8454570094725669,infinitesimal,0.096154782146817,0.09892330404738241,0.339258813384647,0.5639814477459604,-0.036239911450472784
68,1.8454570094725669,oligogenic,0.096154782146817,0.0952929836473665,0.3316762167101905,0.568658883021814,-0.03820048597395709
68,1.8454570094725669,monogenic,0.096154782146817,0.09107564408025087,0.3292535738546339,0.582483019572939,-0.013322121757353811
69,1.8454570094725669,infinitesimal,0.12545777619200324,0.12255433160820373,0.4473638496714095,0.4748288012249912,-0.01600927329988744
